volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
21501,1978,1978,1945,1978,m,us,11.21261778,0.006122439,0,1,"Brown, Wesley,",Tragic magic,chirandom | teamred
11191,1927,1927,1875,1927,m,uk,13.19781652,0.000323346,0,1,"Buchan, John,",Witch wood,teamblack | chifantasy | chirandom
23267,1990,1990,1949,1990,f,us,12.01779252,0.999625338,1,1,"Bujold, Lois McMaster,",The vor game,chiscifi
10008,1923,1923,1875,1923,m,us,12.75302857,0.999943415,1,1,"Burroughs, Edgar Rice,",Pellucidar,chiscifi | stew | teamred
10053,1928,1928,1875,1928,m,us,13.99386406,0.999988443,1,1,"Burroughs, Edgar Rice,",The master mind of Mars,chiscifi | teamblack
10083,1930,1930,1875,1930,m,us,14.5930085,0.999999355,1,1,"Burroughs, Edgar Rice,",Tarzan at the earth's cor,chiscifi | chifantasy | teamred
10235,1925,1925,1875,1925,m,us,12.70492452,0.812841467,1,1,"Burroughs, Edgar Rice,",The moon men,chiscifi | teamblack | stew
10301,1929,1929,1875,1929,m,us,13.97207528,0.999964098,1,1,"Burroughs, Edgar Rice,",Tanar of Pellucidar,chiscifi | stew | teamred
10302,1929,1929,1875,1929,m,us,13.54089876,0.999851986,1,1,"Burroughs, Edgar Rice,",The monster men,chiscifi | stew | teamred
10542,1938,1938,1875,1938,m,us,12.59475791,0.653057001,1,1,"Burroughs, Edgar Rice,",The lad and the lion,chiscifi | teamred
10736,1944,1944,1875,1944,m,us,13.11078578,0.999928417,1,1,"Burroughs, Edgar Rice,",Land of terror,chiscifi | chifantasy | teamred
4528,1921,1921,1875,1921,m,us,13.24755509,0.049717522,1,1,"Burroughs, Edgar Rice,",The mucker,chiscifi | teamblack
4655,1922,1922,1875,1922,m,us,13.25366315,0.999312545,1,1,"Burroughs, Edgar Rice,",The chessmen of Mars,chiscifi | teamblack | stew
uc2.ark+=13960=t2794143s,1912,1917,1875,1912,m,us,16.43514102,0.999991853,1,1,"Burroughs, Edgar Rice,",A princess of Mars,anatscifi | teamred
20481,1962,1962,1914,1962,m,us,9.986243661,0.999999197,0,1,"Burroughs, William S.",The ticket that exploded,teamblack | chirandom
20572,1964,1964,1914,1964,m,us,10.44470168,0.999999999,1,1,"Burroughs, William S.",Nova Express,chiscifi | teamblack
10803,1946,1946,1903,1946,m,us,12.27852683,0.000931381,0,1,"Busch, Niven,",Day of the conquerors,teamblack | chirandom
21304,1976,1976,1947,1976,f,us,11.23203472,0.999745417,1,1,"Butler, Octavia E,",Patternmaster,chiscifi | chifantasy | teamred
4529,1921,1921,1889,1921,m,us,13.84591097,7.64E-06,0,1,"Byrne, Donn,",Messer Marco Polo,teamblack | chifantasy | chirandom
20533,1963,1963,1900,1963,f,us,14.52469446,2.79E-05,0,1,"Caldwell, Taylor,",Grandmother and the pries,teamblack | chirandom
20677,1966,1966,1922,1966,m,us,11.85326849,0.000222228,0,1,"Capps, Benjamin,",A woman of the people,chirandom | teamred
23764,1992,1992,1951,1992,m,us,12.26101437,0.008862868,0,1,"Card, Orson Scott,",Lost boys,chirandom
10202,1950,1950,1909,1950,m,us,13.19390351,0.000128206,0,1,"Castor, Henry,",The year of the Spaniard,chirandom | teamred
22168,1984,1984,1942,1984,f,us,11.49833039,0.978064334,1,1,"Cherryh, C. J,",Chanur's venture,chiscifi | chifantasy | teamred
24835,1999,1999,1954,1999,m,us,11.01370755,0.432343854,0,1,"Child, Lee,",Tripwire,chirandom
11877,1949,1949,1890,1949,f,uk,11.27199377,0.000881766,0,1,"Christie, Agatha,",Crooked house,cozy | chirandom | chimyst | teamred
uc2.ark+=13960=t0js9hc64,1887,1887,1883,1887,f,us,14.88224934,7.46E-05,0,1,"Clarke, Rebecca Sophia,",Drones' honey,teamblack | random
20573,1964,1964,1922,1964,m,us,13.07284481,0.999998057,1,1,"Clement, Hal,",Close to critical,chiscifi | teamblack
20485,1962,1962,1906,1962,m,us,12.71668196,0.999993483,1,1,"Clifton, Mark,",When they come from space,chiscifi | teamblack
21607,1979,1979,1935,1979,m,us,12.07736676,0.991883356,0,1,"Cline, C. Terry,",Cross current,teamblack | chirandom
mdp.39015010330341,1877,1877,1822,1877,f,uk,19.07064931,0.999999999,1,1,"Cobbe, Frances Power,",The age of science,stew | femscifi | teamred
22054,1983,1983,1926,1983,m,us,12.19738943,0.209387134,0,1,"Coldsmith, Don,",Follow the wind,teamblack | chirandom
22325,1985,1985,1968,1985,m,us,12.22978302,0.000494972,0,1,"Collins, Max Allan,",A shroud for Aquarius,chirandom | chimyst | teamred
11323,1931,1931,1880,1931,m,uk,12.4726251,0.001120651,0,1,"Connington, J. J.",The boathouse riddle,teamblack | chirandom | chimyst
23059,1989,1989,1940,1989,m,us,11.36879598,0.809477678,1,1,"Cook, Robin,",Mutation,chihorror | chiscifi | stew | teamred
uiuo.ark+=13960=t7cr65585,1886,1886,1855,1886,f,uk,15.84721802,0.985382171,1,1,"Corelli, Marie,",A romance of two worlds,femscifi | locscifi | teamred
nyp.33433074818778,1880,1880,1844,1880,m,us,18.77528526,0.999998977,1,1,"Cowan, Frank,",Revi-Lona,teamblack | locscifi
uc2.ark+=13960=t5v69m62h,1911,1911,1870,1911,m,nz,15.91018,0.000435322,0,1,"Cowan, James,",The adventures of Kimble ,random | teamred
11226,1928,1928,1873,1928,m,au,13.4148941,0.998684112,1,1,"Cox, Erle,",Out of the silence,chiscifi | teamblack
25987,1999,1999,1942,1999,m,us,12.20737812,0.998418579,1,1,"Crichton, Michael,",Timeline,chiscifi
uc1.b3324205,1906,1913,1867,1906,m,uk,12.69082954,0.002848133,0,1,"Cullum, Ridgwell,",The night-riders;,teamblack | random
10090,1931,1931,1887,1931,m,us,10.96691707,0.999999997,1,1,"Cummings, Ray,",Brigands of the moon,chiscifi | teamblack
10808,1946,1946,1887,1946,m,us,10.85026566,0.999999959,1,1,"Cummings, Ray,",The shadow girl,chiscifi | teamblack
24651,1998,1998,1969,1998,f,us,12.45950172,0.000271996,0,1,"Danticat, Edwidge,",The farming of bones,chirandom
20819,1969,1969,1923,1969,m,us,13.61993715,0.887693926,1,1,"Davidson, Avram,",The phoenix and the mirro,chiscifi | teamblack
21088,1973,1973,1916,1973,f,us,11.19343542,1.01E-07,0,1,"Davis, Dorothy Salisbury,",The little brothers,teamblack | chirandom | chimyst
20820,1969,1969,1936,1969,f,us,12.88874737,1.77E-05,0,1,"Davis, Gwen,",The pretenders,chirandom | teamred
dul1.ark+=13960=t3zs3df24,1888,1888,1833,1888,m,us,14.82110655,0.99999049,1,1,"De Mille, James,",A strange manuscript foun,anatscifi | teamblack | locscifi
20133,1954,1954,1915,1954,m,us,11.67284696,0.999988933,1,1,"Del Rey, Lester,",Step to the stars,chiscifi | teamblack
20222,1956,1956,1915,1956,m,us,11.6880071,0.999998742,1,1,"Del Rey, Lester,",Mission to the moon,chiscifi | teamblack
20683,1966,1966,1942,1966,m,us,11.93920038,0.999990459,1,1,"Delany, Samuel R,",Babel-17,chiscifi | teamred
Derleth1948,1948,1948,1909,1948,m,us,13.04004902,0.917400405,1,1,"Derleth, August,",Two stories by Derleth,chiscifi | pbgothic | teamred
20270,1957,1957,1928,1957,m,us,12.3379538,0.999994085,1,1,"Dick, Philip K,",Eye in the sky,chiscifi | teamblack | chirandom
20684,1966,1966,1928,1966,m,us,12.54105411,0.999619585,1,1,"Dick, Philip K,",Now wait for last year,chiscifi | teamblack | chirandom
20821,1969,1969,1928,1969,m,us,12.54167706,0.999826555,1,1,"Dick, Philip K,",Galactic pot-healer,chiscifi | teamred
21412,1977,1977,1928,1977,m,us,12.81409114,0.83088348,1,1,"Dick, Philip K,",A scanner darkly,chiscifi | teamblack
22332,1985,1985,1928,1985,m,us,11.69185599,1.49E-05,0,1,"Dick, Philip K,",Puttering about in a smal,teamblack | chirandom
10435,1934,1934,1906,1934,m,us,12.68305606,0.033797743,0,1,"Dickson, Carter,",The Plague court murders,chirandom | chimyst | teamred
21611,1979,1979,1923,1979,m,us,12.45718598,0.999929194,1,1,"Dickson, Gordon R,",Masters of Everon,chiscifi | teamblack | stew
22488,1986,1986,1923,1986,m,us,12.71490102,0.999999372,1,1,"Dickson, Gordon R,",The forever man,chiscifi | teamred
21417,1977,1977,1947,1977,m,us,12.07238043,0.999971844,1,1,"Donaldson, Stephen R,",The power that preserves,chiscifi | teamblack | chirandom | stew | chifantasy
nyp.33433039680552,1890,1890,1831,1890,m,us,15.88657155,0.999980783,1,1,"Donnelly, Ignatius,",C?sar's column,anatscifi | teamred
10377,1932,1932,1896,1932,m,us,11.00996756,7.77E-07,0,1,"Dos Passos, John,",1919,chirandom | teamred
coo.31924051019580,1912,1912,1859,1912,m,uk,13.64482093,0.998121533,1,1,"Doyle, Arthur Conan,",The lost world,anatscifi | stew | teamred
23075,1989,1989,0,1989,f,us,11.47266259,0.00761861,0,1,"Dunlap, Susan,",Pious deception,stew | chirandom | chimyst | teamred
25470,1994,1994,0,1994,f,us,13.37542483,8.38E-06,0,1,"Edgarian, Carol,",Rise the Euphrates,chirandom
22340,1985,1985,1947,1985,m,us,12.2320985,0.996542601,1,1,"Effinger, George Alec,",The nick of time,chiscifi | teamblack | chirandom | stew
uc2.ark+=13960=t9s17v81t,1909,1909,1852,1909,m,us,14.60629541,7.44E-06,0,1,"Egan, Maurice Francis,",The wiles of Sexton Magin,teamblack | random
EllisSteamManPrairies1868,1868,1880,1840,1868,m,us,16.33148567,0.999858205,1,1,"Ellis, Edward S.",The Steam Man of the Prairies,anatscifi | stew | teamblack
22878,1988,1988,1933,1988,f,us,16.91529703,0.945868892,1,1,"Engh, M. J,",Wheel of the winds,chiscifi | teamred
11364,1932,1932,1909,1932,f,uk,12.05226201,1.19E-10,0,1,"Evans, Margiad,",Country dance,chirandom | teamred
nyp.33433075761720,1888,1888,1838,1888,m,uk,13.16525575,5.23E-05,0,1,"Farjeon, B. L.",Miser Farebrother,teamblack | random
uc2.ark+=13960=t6251m863,1871,1871,1838,1871,m,uk,14.18374705,0.000204288,0,1,"Farjeon, B. L.",Joshua Marvel,teamblack | random
10986,1950,1950,1914,1950,m,us,17.75454145,0.010950898,0,1,"Fast, Howard,",The proud and the free,teamblack | chirandom
20582,1964,1964,1914,1964,m,us,15.06053519,0.1375839,0,1,"Fast, Howard,",Agrippa's daughter,teamblack | chirandom
nyp.33433075727168,1893,1893,1866,1893,m,uk,14.04966199,0.999991613,1,1,"Fawcett, E. Douglas",Hartmann the anarchist,anatscifi | teamblack
uc2.ark+=13960=t4bn9zk9h,1887,1888,1847,1887,m,us,13.12367836,0.000456397,0,1,"Fawcett, Edgar,",Olivia Delaplaine,random | teamred
11882,1949,1949,0,1949,,uk,12.53765957,5.31E-05,0,1,"Ferrars, E. X,",The March Hare murders,chirandom | chimyst | teamred
dul1.ark+=13960=t95723c7j,1872,1897,1842,1872,m,fr,16.43629948,1,1,1,"Flammarion, Camille,",Lumen,anatscifi | stew | teamblack
nyp.33433075827018,1893,1894,1842,1893,m,fr,19.83632119,1,1,1,"Flammarion, Camille,",Omega: the last days of t,anatscifi | teamblack
22676,1987,1987,1932,1987,m,us,12.38345696,0.000135277,0,1,"Flynn, Robert,",Wanderer Springs,chirandom | teamred
20136,1954,1954,1916,1954,m,us,14.63775465,0.000200151,0,1,"Foote, Shelby,",Jordan County,chirandom | teamred
dul1.ark+=13960=t1qf9cr59,1906,1906,1851,1906,m,uk,15.05113135,0.891332108,1,1,"Ford, Douglas Morey.",A time of terror,stew | teamblack | locscifi
11022,1925,1925,1873,1925,m,uk,12.13928903,0.000731891,0,1,"Ford, Ford Madox,",No more parades,chirandom | teamred
uc1.b4095602,1913,1913,1873,1913,m,uk,12.39737126,0.032903859,0,1,"Ford, Ford Madox,",Mr. Fleight,teamblack | random
11803,1946,1946,1899,1946,m,uk,13.25861277,0.221052611,0,1,"Forester, C. S.",Lord Hornblower,teamblack | chirandom
uc1.31822033251729,1922,1922,1883,1922,m,au,16.07876655,1.73E-05,0,1,"Forrest, Michael D",Father Justin,random | teamred
21423,1977,1977,1946,1977,m,us,12.24112973,0.99999908,1,1,"Foster, Alan Dean,",The end of the matter,chiscifi | chirandom | teamred
22073,1983,1983,1946,1983,m,us,12.07846156,0.999977272,1,1,"Foster, Alan Dean,",For love of mother-not,chiscifi | stew | chirandom | teamred
22498,1986,1986,1946,1986,m,us,10.83358685,0.999999455,1,1,"Foster, Alan Dean,",Into the out of,chihorror | chiscifi | stew | teamred
20737,1967,1967,1923,1967,f,us,11.59596635,6.18E-05,0,1,"Fox, Paula,",Poor George,teamblack | chirandom
11396,1933,1933,1879,1933,f,au,11.97311687,0.003427391,0,1,"Franklin, Miles,",Bring the monkey,chirandom | chimyst | teamred
nyp.33433075737753,1890,1891,1848,1890,m,ah,14.12496826,0.000801141,0,1,"Franzos, Karl Emil,",Judith Trachtenberg,random | teamred
22678,1987,1987,1944,1987,m,us,11.21262161,1.01E-05,0,1,"Friedman, Kinky,",A case of Lone Star,chirandom | chimyst | teamred
20632,1965,1965,1928,1965,m,us,13.6582126,0.001627046,0,1,"Friedman, Sanford,",Totempole,teamblack | chirandom
24491,1997,1997,1952,1997,f,us,13.8683282,0.003409017,0,1,"Gabaldon, Diana,",Drums of autumn,chifantasy | chirandom
20450,1961,1961,1920,1961,m,us,11.80969038,0.999759458,1,1,"Galouye, Daniel F,",Dark universe,chiscifi | stew | teamred
20370,1959,1959,1905,1959,m,us,10.74148965,0.999998799,1,1,"Gantz, Kenneth Franklin,",Not in solitude,chiscifi | teamred
21094,1973,1973,1933,1973,m,us,16.05682644,0.435393654,0,1,"Gardner, John,",Jason and Medeia,chifantasy | chirandom | teamred
20496,1962,1962,1927,1962,m,us,12.11372623,0.999970853,1,1,"Garrett, Randall,",Unwise child,chiscifi | stew | teamred
20956,1971,1971,0,1971,m,us,15.18511548,0.999999814,1,1,"Geissler, Ludwig A,",Looking beyond,chiscifi | stew | chiutopia | teamred
nyp.33433074857248,1905,1909,1879,1905,m,uk,13.19706905,1.23E-05,0,1,"Gibbon, Perceval,",Salvator,teamblack | random
22193,1984,1984,1948,1984,m,us,12.30054087,0.948346372,1,1,"Gibson, William",Neuromancer,chiscifi | pbgothic | stew | teamred
10269,1927,1927,1876,1927,f,us,11.60656023,0.042986289,0,1,"Glaspell, Susan,",A jury of her peers,chirandom | chimyst | teamred
23092,1989,1989,1937,1989,m,us,13.48892982,0.012440755,0,1,"Goldsborough, Robert,",The last coincidence,teamblack | chirandom | chimyst
nyp.33433074864889,1888,1888,1836,1888,m,uk,15.77742384,0.005344006,0,1,"Goodman, E. J.",Too curious,supernatural | random | teamred
21620,1979,1979,1926,1979,m,us,11.34497559,0.004227658,0,1,"Gordon, Noah,",The Jerusalem diamond,chirandom | teamred
23474,1953,1953,1900,1953,f,uk,13.02858967,0.004353708,0,1,"Goudge, Elizabeth,",The heart of the family,chirandom | teamred
nyp.33433075818611,1876,1878,1842,1876,f,fr,15.91589514,3.56E-05,0,1,"Gr?ville, Henry,",Marrying off a daughter,random | teamred
11724,1943,1943,1905,1943,m,uk,14.25309234,4.81E-05,0,1,"Green, Henry,",Caught,teamblack | chirandom
23334,1990,1990,1936,1990,m,us,12.94905543,0.004125519,0,1,"Greenburg, Dan,",Exes,chirandom
dul1.ark+=13960=t3dz0xh78,1880,1880,1836,1880,m,uk,19.46184022,0.99999998,1,1,"Greg, Percy,",Across the zodiac,anatscifi | teamblack | locscifi
mdp.39015078569723,1880,1880,1836,1880,m,uk,16.8030693,0.625750787,1,1,"Greg, Percy,",Across the zodiac,anatscifi | teamred
uc1.b3578701,1880,1880,1836,1880,m,uk,17.66598768,0.99559464,1,1,"Greg, Percy,",Across the zodiac,anatscifi | teamblack | locscifi
23601,1987,1987,1954,1987,f,uk,11.93373379,7.26E-05,0,1,"Gregory, Philippa,",Wideacre,chirandom | teamred
uc2.ark+=13960=t45q4sn3p,1893,1894,1857,1893,m,uk,16.87078647,0.999319333,1,1,"Griffith, George Chetwynd",The angel of the revoluti,anatscifi | teamblack
njp.32101067645505,1836,1836,1772,1836,f,us,18.17988039,6.42E-05,1,1,"Griffith, Mary,","Camperdown, or, News from",teamblack | locscifi
22894,1988,1988,1945,1988,m,us,11.68893225,0.002347069,0,1,"Grissom, Ken,",Drop-off,stew | teamblack | chirandom | chimyst
22685,1987,1987,0,1987,m,us,12.8196396,0.001198473,0,1,"Guild, Nicholas,",The Assyrian,teamblack | chirandom
25578,1995,1995,1951,1995,f,us,14.20408523,0.999997439,1,1,"Hambly, Barbara,",Children of the Jedi,chiscifi | chirandom
dul1.ark+=13960=t16m3xm4f,1922,1922,1872,1922,f,uk,13.70371334,0.995303157,1,1,"Hamilton, Cicely,",Theodore savage,anatscifi | femscifi | teamred
uc2.ark+=13960=t10p0xs0f,1908,1908,1883,1908,m,us,15.21097144,0.195847317,1,1,"Harding, Ellison.",The woman who vowed,teamblack | locscifi
uva.x000459624,1897,1897,1840,1897,m,uk,14.79369586,0.000719436,0,1,"Hardy, Thomas,",The well-beloved;,teamblack | random
nyp.33433074850961,1905,1905,0,1905,m,us,17.57877819,0.022072136,1,1,"Harper, Vincent.",The mortgage on the brain,anatscifi | stew | teamblack
nyp.33433074850870,1904,1904,1870,1904,m,uk,13.66064543,0.973631816,1,1,"Harris-Burland, J. B.",The Princess Thora,locscifi | teamred
11829,1947,1947,1895,1947,m,uk,13.73874807,8.35E-05,0,1,"Hartley, L. P.",Eustace and Hilda,teamblack | chirandom
10853,1947,1947,0,1947,m,us,11.40549556,0.999986438,1,1,"Heinlein, Robert A.",Rocket ship Galileo,chiscifi | chirandom | teamred
20139,1954,1954,0,1954,m,us,10.61172801,0.982042314,1,1,"Heinlein, Robert A.",The star beast,chiscifi | teamblack | stew
20233,1956,1956,1907,1956,m,us,11.42250089,0.745725897,1,1,"Heinlein, Robert A.",Double star,chiscifi | chirandom | teamred
20374,1959,1959,1907,1959,m,us,11.6531933,0.981167435,1,1,"Heinlein, Robert A.",Starship troopers,chiscifi | teamblack | stew
nyp.33433074955331,1777,1777,0,1777,f,uk,19.15301633,8.00E-05,0,1,Henrietta.,Letters from Henrietta to,teamblack | random
uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,15.54316551,0.007937174,0,1,"Henty, G. A.",When London burned,teamblack | random
20694,1966,1966,0,1966,m,us,11.9413093,0.999999729,1,1,"Herbert, Frank,",The eyes of Heisenberg,chiscifi | teamred
21734,1980,1980,1927,1980,m,us,11.72656143,0.647897616,0,1,"Herzog, Arthur,",Aries rising,chirandom | teamred
mdp.39015031235545,1920,1920,1861,1920,m,uk,13.42781349,4.08E-05,0,1,"Hewlett, Maurice,",The light heart,random | teamred
nyp.33433074870282,1907,1907,1861,1907,m,uk,14.56942294,4.40E-05,0,1,"Hewlett, Maurice,",The stooping lady,random | teamred
11681,1941,1941,1902,1941,f,uk,15.92087978,8.30E-07,0,1,"Heyer, Georgette,",Faro's daughter,chirandom | teamred
22692,1987,1987,1953,1987,m,us,11.84637952,0.000812552,0,1,"Hiaasen, Carl,",Double whammy,chirandom | chimyst | teamred
21028,1972,1972,1921,1972,f,us,11.87419268,4.55E-06,0,1,"Highsmith, Patricia,",A dog's ransom,crime | chirandom | teamred
10270,1927,1927,1865,1927,f,us,12.35248313,0.000484433,0,1,"Hill, Grace Livingston,",Job's niece,teamblack | chirandom
10353,1931,1931,1865,1931,f,us,13.41610865,1.18E-06,0,1,"Hill, Grace Livingston,",The chance of a lifetime,chirandom | teamred
21104,1959,1973,1909,1959,m,us,11.81090947,6.65E-05,0,1,"Himes, Chester B.",The crazy kill,hardboiled | chirandom | chimyst | teamred
20961,1971,1971,1941,1971,m,us,12.09641963,0.999954962,1,1,"Hjortsberg, William,",Gray matters,chiscifi | teamred
24690,1998,1998,1960,1998,f,us,11.78437544,0.551420727,1,1,"Hopkinson, Nalo,",Brown girl in the ring,chiscifi | chirandom
23487,1957,1957,1915,1957,m,uk,11.67962483,0.999999927,1,1,"Hoyle, Fred,",The black cloud,chiscifi | teamblack
21967,1982,1982,1911,1982,m,us,10.9003249,0.999949763,1,1,"Hubbard, L. Ron,",Battlefield earth,chiscifi | chirandom | teamred
njp.32101013621246,1887,1906,1841,1887,m,uk,21.26786965,0.882080836,1,1,"Hudson, W. H.",A crystal age,anatscifi | teamred
11043,1932,1932,1894,1932,m,uk,12.86505424,0.995754687,1,1,"Huxley, Aldous,",Brave new world,chiscifi | teamblack | chiutopia
23507,1962,1962,1894,1962,m,uk,13.36243151,0.971181737,1,1,"Huxley, Aldous,",Island,chiscifi | chiutopia | teamred
11575,1938,1938,1906,1938,f,nz,15.1942561,5.64E-06,0,1,"Hyde, Robin,",The godwits fly,chirandom | teamred
njp.32101063580995,1903,1903,1866,1903,m,us,16.55414279,0.00137775,0,1,"Isham, Frederic Stewart,",Under the rose,random | teamred
21739,1980,1980,1932,1980,m,us,11.13289263,0.005084252,0,1,"Jakes, John,",The Americans,teamblack | chirandom
21330,1976,1976,1929,1976,m,us,11.49218999,0.000193548,0,1,"Jenkins, Dan,",Limo,chirandom | teamred
23117,1989,1989,1950,1989,m,us,11.51444834,0.999889005,1,1,"Jeter, K. W,",Farewell horizontal,chiscifi | teamred
20065,1952,1952,1915,1952,m,us,10.78752884,0.999916919,1,1,"Jones, Raymond F.",Son of the stars,chiscifi | teamblack
21851,1981,1981,1934,1981,m,us,12.25257381,0.247084594,0,1,"Jones, Robert F.",Slade's glacier,chirandom | teamred
11081,1944,1944,1882,1944,m,uk,10.98856961,6.31E-05,0,1,"Joyce, James,",Stephen hero,chirandom | teamred
20544,1963,1963,1922,1963,m,us,30.23659269,2.54E-06,0,1,"Kerouac, Jack,",Visions of Gerard,teamblack | chirandom
